Timestamp,Value,Volume,Volatility,regime_feature_1,regime_feature_2,regime_feature_3,regime_feature_4,regime_feature_5,regime_feature_6,regime_feature_7,regime_feature_8,regime_feature_9,regime_feature_10,regime_feature_11,regime_feature_12,regime_feature_13,regime_feature_14,regime_feature_15,regime_feature_16
2025-01-30 09:30:13.496,693.79,1.0,0.010206331075290051,-0.012879305,-0.027811466,-0.01906655,0.0004057622,-0.015714841,0.11027405,0.0458803,-0.039717183,-0.01488435,0.076550916,0.025827227,-0.029419389,0.02832448,0.009651604,0.026683984,-0.05302312
2025-01-30 09:30:18.202,693.79,2.0,0.009590658234097915,-0.013410104,-0.027416313,-0.017563207,9.453177e-05,-0.014896789,0.10950613,0.045796383,-0.039908268,-0.013329301,0.07585511,0.02701728,-0.028322972,0.028257908,0.009598604,0.02683549,-0.053494647
2025-01-30 09:30:19.227,693.8,3.0,0.014657523361209646,-0.013386581,-0.027385805,-0.018614221,-0.00046168597,-0.014563947,0.11052647,0.046555676,-0.04082344,-0.0149344085,0.077052325,0.026075639,-0.028636355,0.027325701,0.010522628,0.02710622,-0.051552966
2025-01-30 09:30:22.622,693.69,15.0,0.016515607114325183,-0.0133835925,-0.027455976,-0.017659009,-0.00015977085,-0.014194009,0.11027802,0.04621397,-0.040467836,-0.013846014,0.077316426,0.027113747,-0.028336557,0.027676668,0.010702636,0.027531838,-0.052281313
2025-01-30 09:30:22.622,693.68,15.0,0.016221003803992797,-0.013277564,-0.027159255,-0.015988769,0.0001683867,-0.013503525,0.109859526,0.046343338,-0.040199224,-0.012001094,0.077425554,0.028569791,-0.027520088,0.028249586,0.010981605,0.028309641,-0.05380319
2025-01-30 09:30:22.622,693.64,15.0,0.01608476796085844,-0.0131007,-0.026809487,-0.016766988,-0.00019767164,-0.01266803,0.110796444,0.047063913,-0.040860943,-0.012502435,0.079208404,0.02840354,-0.027906578,0.028164083,0.012279903,0.029135289,-0.05289713
2025-01-30 09:30:22.622,693.62,15.0,0.010374319992151632,-0.013017347,-0.026646802,-0.01570445,0.0003351617,-0.011932246,0.11039498,0.046436843,-0.040215064,-0.010505441,0.07973933,0.030120993,-0.02775338,0.029392019,0.01260731,0.029935127,-0.05455054
2025-01-30 09:30:22.622,693.59,15.0,0.012851925535418748,-0.012905473,-0.026564375,-0.014165903,0.0011089975,-0.0116522955,0.10994087,0.046067692,-0.039532546,-0.008614856,0.079688005,0.03172021,-0.027226405,0.030381512,0.012545823,0.03056883,-0.05656021
2025-01-30 09:30:22.622,693.58,1.0,0.014393976631177655,-0.012813309,-0.026911465,-0.015160536,0.0011480984,-0.01189255,0.11063427,0.046401963,-0.03963369,-0.009639147,0.080930926,0.031007972,-0.027752329,0.03010846,0.013133139,0.03066813,-0.05559207
2025-01-30 09:30:22.622,693.5,1.0,0.02695558222914705,-0.012917424,-0.027779637,-0.0143246995,0.0017240554,-0.0126003865,0.1100972,0.04567277,-0.038577333,-0.008608278,0.080532864,0.03149796,-0.027567156,0.030412273,0.012452963,0.030395556,-0.056467477
2025-01-30 09:30:22.622,693.53,72.0,0.019160367785801363,-0.012610994,-0.02815077,-0.0128889885,0.0023921155,-0.012928164,0.109620154,0.045393106,-0.03762692,-0.0073331916,0.08068075,0.03238254,-0.027149722,0.030812442,0.011962869,0.0304252,-0.05806298
2025-01-30 09:30:22.622,693.5,100.0,0.015569377018588727,-0.0110680945,-0.02743734,-0.011544825,0.0029235177,-0.012800062,0.108360186,0.046891645,-0.036616884,-0.0066068647,0.08236918,0.03152523,-0.027176928,0.031615026,0.012256329,0.031119552,-0.060335346
2025-01-30 09:30:22.622,693.5,100.0,0.02486624552026269,-0.013183036,-0.029242791,-0.013587986,0.0034459329,-0.014879809,0.10946534,0.042514984,-0.036012612,-0.006964977,0.07997169,0.033622473,-0.028218975,0.031499475,0.010222739,0.029188495,-0.058808032
2025-01-30 09:30:22.622,693.5,100.0,0.01406643002946985,-0.012528014,-0.029226847,-0.013614591,0.0038541397,-0.015266504,0.10917649,0.04310758,-0.035416465,-0.0068143476,0.08084287,0.033299986,-0.02818397,0.03190516,0.010489511,0.02931174,-0.05975566
2025-01-30 09:30:22.622,693.5,50.0,0.02130141717387771,-0.0125242295,-0.029451633,-0.014105614,0.0038328785,-0.01579106,0.10943007,0.043436106,-0.035372425,-0.0071936045,0.080960825,0.032852177,-0.028014455,0.031647135,0.010580175,0.02908734,-0.059448406
2025-01-30 09:30:22.622,693.49,6.0,0.02205030084674402,-0.012518549,-0.029108891,-0.014449498,0.0034257576,-0.015664775,0.10944228,0.044201393,-0.035661127,-0.007410981,0.08148336,0.032424863,-0.027580246,0.031390876,0.011106288,0.029054528,-0.059120968
2025-01-30 09:30:22.622,693.54,15.0,0.026727525010627976,-0.01186883,-0.028422274,-0.014006073,0.0032136783,-0.015221848,0.10901281,0.045690097,-0.03573533,-0.007349245,0.08247233,0.031766687,-0.027055189,0.03146706,0.011784922,0.029582608,-0.059697095
2025-01-30 09:30:22.622,693.5,50.0,0.013652937352699077,-0.011346787,-0.027197462,-0.021336613,0.0047623003,-0.0088808155,0.11665116,0.042983513,-0.032181036,0.00082199933,0.10406643,0.043806452,-0.02994182,0.039492834,0.022556804,0.033147935,-0.06487958
2025-01-30 09:30:22.622,693.56,15.0,0.02349172508220526,-0.011711989,-0.028351821,-0.021556048,0.005188881,-0.009962058,0.11640066,0.041466888,-0.030627038,0.0017101419,0.10355581,0.043977622,-0.030338783,0.03994458,0.021261698,0.032586165,-0.06568655
2025-01-30 09:30:22.622,693.69,15.0,0.02510295829909972,-0.009782998,-0.029042017,-0.021887874,0.0062341504,-0.010389538,0.11951234,0.043548584,-0.030841613,-0.0007291418,0.105764255,0.04225615,-0.030548843,0.039374527,0.022797871,0.034087744,-0.06508331
2025-01-30 09:30:22.622,693.67,15.0,0.016460412883599198,-0.0057217204,-0.029951777,-0.02193806,0.007878109,-0.011233003,0.12537071,0.048307385,-0.031863242,-0.00618971,0.10963753,0.037837565,-0.030751418,0.03764494,0.025608402,0.03693541,-0.063555524
2025-01-30 09:30:22.622,693.65,15.0,0.018079519880796306,0.0009167993,-0.027442046,-0.017014202,0.010105785,-0.011057484,0.12633738,0.052254256,-0.029880509,-0.0063695516,0.113189414,0.035378963,-0.030145856,0.038548935,0.026917594,0.041107446,-0.06964128
2025-01-30 09:30:22.622,693.62,15.0,0.02947171033782809,0.0009789845,-0.027702715,-0.016542258,0.010218257,-0.011057649,0.1258816,0.052359745,-0.029791908,-0.005846644,0.11231493,0.03524333,-0.029963925,0.038622152,0.026677165,0.041207325,-0.069873475
2025-01-30 09:30:22.622,693.6,15.0,0.030606154123109647,0.0013042018,-0.028007323,-0.016123086,0.010399728,-0.011009276,0.12578446,0.052522797,-0.029728327,-0.0055233296,0.111829646,0.03510029,-0.029915033,0.038750637,0.026605846,0.04147769,-0.07004443
2025-01-30 09:30:22.622,693.5,40.0,0.02507725334004346,0.0017222879,-0.028349467,-0.015623634,0.010580249,-0.010947122,0.12571639,0.052566767,-0.029553318,-0.0051072035,0.11145286,0.03502079,-0.030011801,0.0389594,0.026472587,0.0417968,-0.070304655
2025-01-30 09:30:22.622,693.55,15.0,0.014473258705414637,0.0022553324,-0.028564677,-0.0153060425,0.010753628,-0.010852664,0.1257883,0.052535437,-0.029442133,-0.005062995,0.11141624,0.034969892,-0.030251017,0.039110664,0.026433868,0.042078767,-0.07038924
2025-01-30 09:30:22.622,693.79,2.0,0.022275907858858447,0.0025980547,-0.028650695,-0.0149550615,0.010759412,-0.010780842,0.12556162,0.05246617,-0.029350525,-0.0050371527,0.11105108,0.03473796,-0.030364051,0.039065234,0.02623995,0.042133674,-0.0703309
2025-01-30 09:30:22.622,693.64,15.0,0.0134475760583065,0.0026118157,-0.028634002,-0.014413489,0.010586533,-0.010739091,0.124910526,0.05246474,-0.029392576,-0.004968568,0.1101171,0.034274668,-0.030197596,0.0387951,0.025868107,0.041894216,-0.070110925
2025-01-30 09:30:22.622,693.61,15.0,0.019693466175098023,0.0021163055,-0.028718,-0.013797529,0.0102176545,-0.0108350655,0.12384793,0.052508324,-0.029574849,-0.004894919,0.10830078,0.033603642,-0.029580263,0.038217798,0.025241598,0.04133541,-0.069573745
2025-01-30 09:30:22.622,693.6,15.0,0.02436379038557837,0.001122089,-0.028954484,-0.012832983,0.009686249,-0.011096234,0.122337066,0.052882716,-0.029982353,-0.004647839,0.10549433,0.032793697,-0.028350197,0.03727942,0.024260288,0.040534116,-0.06894642
2025-01-30 09:30:22.622,693.6,15.0,0.018618232665565893,0.00037371396,-0.029757597,-0.014214153,0.0089677535,-0.01154557,0.122873366,0.053474918,-0.03089725,-0.006652592,0.10440835,0.03085901,-0.028233116,0.035967723,0.024334833,0.039913192,-0.066153914
2025-01-30 09:30:22.622,693.5,12.0,0.016588580700190602,-0.0008138865,-0.030932918,-0.014127234,0.008636865,-0.012211216,0.122055165,0.053379346,-0.03126374,-0.0069504846,0.101795785,0.029964633,-0.027697975,0.035169087,0.023202464,0.038960632,-0.0648311
2025-01-30 09:30:22.623,693.5,50.0,0.01999490466516031,-0.000722903,-0.03163023,-0.013070879,0.008772573,-0.012753806,0.12194422,0.05393631,-0.031491034,-0.00733794,0.100098304,0.02898133,-0.027161418,0.034547225,0.022368575,0.03883324,-0.06458105
2025-01-30 09:30:22.623,693.5,50.0,0.01913763272016433,-0.00014858544,-0.031575523,-0.010959295,0.009096055,-0.013107955,0.12143139,0.05463936,-0.031570338,-0.007064804,0.09852562,0.02859441,-0.026367433,0.03416589,0.021386597,0.038990203,-0.06563809
2025-01-30 09:30:22.905,693.5,31.0,0.015177210335080888,-0.00085961877,-0.031544156,-0.010857826,0.008740749,-0.01341403,0.12104995,0.05484807,-0.032265216,-0.007827839,0.09724974,0.02813324,-0.025980966,0.03339108,0.020891564,0.03837294,-0.06471803
2025-01-30 09:30:23.512,693.34,100.0,0.023015045753353447,-0.001724382,-0.03151545,-0.011278243,0.008311509,-0.01382783,0.12047307,0.05468299,-0.032808885,-0.008528294,0.09591763,0.027781263,-0.02578639,0.03279636,0.020336438,0.0375303,-0.063829325
2025-01-30 09:30:23.694,693.22,15.0,0.017960407656597403,-0.0028827607,-0.03165952,-0.012214558,0.007952704,-0.014518988,0.119679935,0.053964052,-0.033112988,-0.009091779,0.09436877,0.02760756,-0.025980907,0.03242985,0.019531183,0.036374114,-0.0630177
2025-01-30 09:30:23.694,693.24,10.0,0.008795121180979954,-0.005097043,-0.032365624,-0.014683898,0.0075574303,-0.015537403,0.11916825,0.051962756,-0.033521548,-0.009948021,0.09234711,0.02808826,-0.02682489,0.032216296,0.018501686,0.034576748,-0.061224528
2025-01-30 09:30:23.694,693.34,1.0,0.014829933801920573,-0.0073460676,-0.032950632,-0.017978333,0.0070535,-0.01615579,0.11852776,0.049199577,-0.033716682,-0.010180715,0.0915256,0.029468615,-0.028426189,0.032837022,0.017552294,0.032691687,-0.05970712
2025-01-30 09:30:23.694,693.15,41.0,0.0244910513220447,-0.008210075,-0.033168115,-0.017867757,0.0072857453,-0.016575705,0.118005365,0.048492625,-0.033776253,-0.009429451,0.090142444,0.030509036,-0.02822871,0.03320675,0.016647046,0.032152954,-0.06032876
2025-01-30 09:30:23.694,693.2,9.0,0.021977385429174087,-0.008065431,-0.03321152,-0.019503105,0.0070329197,-0.016573256,0.119683035,0.04931554,-0.034695905,-0.011418071,0.09138365,0.02956657,-0.028655067,0.032672096,0.017578762,0.032423515,-0.058651075
2025-01-30 09:30:23.694,693.2,50.0,0.01720528672424776,-0.008185093,-0.033267163,-0.019156097,0.0067453515,-0.016339721,0.1193506,0.04941836,-0.034641877,-0.010881885,0.09117778,0.02962214,-0.028332343,0.032724615,0.017476643,0.03251713,-0.058833513
2025-01-30 09:30:24.503,693.36,1.0,0.0091168159157738,-0.008159743,-0.033304363,-0.018760663,0.0063632103,-0.015903967,0.11872377,0.049324654,-0.03436847,-0.009857259,0.09122606,0.029888542,-0.028244404,0.033084024,0.017372534,0.032649614,-0.059393667
2025-01-30 09:30:25.901,693.32,15.0,0.009191137141411768,-0.007991891,-0.03324657,-0.018173538,0.006179169,-0.015477917,0.11784381,0.04889399,-0.03376028,-0.0083477255,0.091527574,0.030498242,-0.028489286,0.033849064,0.017158836,0.032727186,-0.060637623
2025-01-30 09:30:25.901,693.32,15.0,0.009411667168602795,-0.0075982283,-0.033003435,-0.016966874,0.006406119,-0.015200119,0.11679299,0.048596337,-0.033047456,-0.00649032,0.09175927,0.03155125,-0.028605867,0.03482462,0.016711723,0.032912266,-0.06281836
2025-01-30 09:30:25.901,693.34,15.0,0.024575277619880175,-0.0067271763,-0.032069366,-0.016175546,0.006524335,-0.014610078,0.11601817,0.049638133,-0.032838095,-0.0058323448,0.09320133,0.031580657,-0.028697705,0.035422016,0.017152319,0.03354512,-0.064420395
2025-01-30 09:30:25.901,693.35,15.0,0.025407641200100892,-0.0072013442,-0.031890597,-0.016639486,0.006487342,-0.014664552,0.11615586,0.049736332,-0.033363037,-0.0064494745,0.09315552,0.03163145,-0.028840395,0.035139814,0.017248588,0.033304106,-0.06380155
2025-01-30 09:30:25.901,693.37,15.0,0.022671955326156543,-0.0077325297,-0.031516623,-0.017107919,0.006222284,-0.014434628,0.11662551,0.050142214,-0.034236535,-0.0073112957,0.09319902,0.031484704,-0.028793525,0.034549437,0.017654212,0.03320567,-0.0626596
2025-01-30 09:30:25.901,693.37,25.0,0.021737608677730606,-0.008284979,-0.03164557,-0.019030724,0.005742239,-0.0141684795,0.118787766,0.050287023,-0.03563586,-0.00955594,0.09417135,0.030936444,-0.029492904,0.033560324,0.018724674,0.033124015,-0.059710685
2025-01-30 09:30:26.085,693.44,25.0,0.030951945439773965,-0.0074119717,-0.029539032,-0.02059299,0.006098139,-0.010907266,0.1210911,0.049034033,-0.037925795,-0.009750346,0.09911887,0.036241256,-0.031048985,0.035668,0.022192257,0.034541655,-0.059344035
2025-01-30 09:30:26.085,693.43,15.0,0.025278851392756863,-0.0072487355,-0.030617319,-0.019987917,0.0060056318,-0.011530933,0.122345276,0.05042303,-0.038517345,-0.0111261485,0.098173484,0.03430229,-0.030133624,0.03420239,0.021989144,0.034666397,-0.05780671
2025-01-30 09:30:26.085,693.42,15.0,0.024234929689687296,-0.006053544,-0.0316021,-0.017382959,0.00619446,-0.012619049,0.122265585,0.05296938,-0.037687097,-0.011345024,0.096812055,0.030731067,-0.028742475,0.03296603,0.020944495,0.03527062,-0.058583573
2025-01-30 09:30:26.085,693.36,15.0,0.032381168698409755,-0.000834465,-0.028715663,-0.010780372,0.007562625,-0.011328092,0.11994242,0.05619245,-0.03476118,-0.007386948,0.0991359,0.029651932,-0.027730389,0.034970216,0.021011703,0.0387769,-0.06679325
2025-01-30 09:30:26.085,693.36,15.0,0.023095871642587765,-0.001802082,-0.029025566,-0.011379515,0.0072900476,-0.011874039,0.11887635,0.055368766,-0.034956157,-0.0075244154,0.097561225,0.029575279,-0.028076177,0.03492972,0.019984627,0.037592817,-0.06625502
2025-01-30 09:30:26.085,693.41,15.0,0.022429875018834023,-0.0026008678,-0.0293621,-0.012029547,0.007296373,-0.012462049,0.11789573,0.05434825,-0.034895338,-0.007548387,0.096199095,0.029758599,-0.028558291,0.03517392,0.018992178,0.0365609,-0.06606226
2025-01-30 09:30:27.646,693.15,1.0,0.02693622459154884,-0.0039815535,-0.029569402,-0.012785504,0.007021975,-0.012980437,0.116783544,0.0530879,-0.034993216,-0.0074519054,0.094485,0.029954085,-0.02892543,0.035198547,0.017891223,0.035102367,-0.06545444
2025-01-30 09:30:31.585,693.19,2.0,0.02862778015070437,-0.0048946347,-0.02931302,-0.013020076,0.006453326,-0.013051765,0.11587999,0.05263101,-0.03525409,-0.0073972847,0.09310909,0.029675681,-0.02873883,0.0348044,0.017255051,0.03413008,-0.06481919
2025-01-30 09:30:33.342,693.16,2.0,0.02601905324011115,-0.005534432,-0.028656747,-0.012983487,0.0054038847,-0.012630234,0.11500302,0.052844096,-0.035779048,-0.0072022714,0.09196856,0.0289262,-0.028217833,0.034130048,0.017019792,0.03343411,-0.06406003
2025-01-30 09:30:34.469,693.06,40.0,0.01850933577399989,-0.0056856424,-0.027802425,-0.012738867,0.004306101,-0.011982638,0.114149615,0.053364683,-0.036092877,-0.006856027,0.09142279,0.027963629,-0.027775332,0.03358912,0.017052347,0.03316707,-0.063688666
2025-01-30 09:30:34.469,693.13,100.0,0.021601327060731722,-0.0070899273,-0.028355759,-0.014135565,0.0032005874,-0.012143247,0.11347029,0.052200403,-0.036257178,-0.007097634,0.08998308,0.027208352,-0.028283514,0.033104435,0.01630528,0.03184462,-0.061792217
2025-01-30 09:30:34.469,693.13,15.0,0.02782097170759723,-0.007224657,-0.028464217,-0.013018707,0.0033271825,-0.012265163,0.11278768,0.051804736,-0.035983596,-0.0065157735,0.088734195,0.027446534,-0.027804725,0.033112038,0.0155291315,0.031603567,-0.062489778
2025-01-30 09:30:34.469,693.15,15.0,0.02475008928742623,-0.007186574,-0.02838017,-0.01333151,0.003172315,-0.012298717,0.11294985,0.051906582,-0.036208555,-0.0071937945,0.08874834,0.02705064,-0.027872544,0.03286579,0.015652675,0.031547785,-0.06199442
2025-01-30 09:30:34.469,693.14,15.0,0.02015148768086574,-0.0071252845,-0.027948923,-0.013407253,0.0029394485,-0.012101743,0.11286013,0.05207309,-0.036502063,-0.0074647097,0.08878139,0.026928911,-0.027831318,0.032761283,0.015875617,0.031636357,-0.061816305
2025-01-30 09:30:34.469,693.16,15.0,0.021164137111859528,-0.007212596,-0.027274594,-0.013359588,0.0025031085,-0.011631053,0.11253445,0.052201938,-0.036866847,-0.007429509,0.08872898,0.027107254,-0.027605472,0.032624085,0.0161245,0.031826597,-0.0616514
2025-01-30 09:30:36.310,693.37,12.0,0.02727703282676621,-0.0073581724,-0.02641676,-0.013300388,0.0018589991,-0.010893195,0.11226208,0.05250278,-0.03744469,-0.0073324298,0.08869172,0.027243149,-0.027311437,0.032436464,0.016477598,0.032110278,-0.061345533
2025-01-30 09:30:39.314,693.02,100.0,0.016237667194785102,-0.0075372974,-0.025806239,-0.01393435,0.0011091074,-0.010303264,0.11240691,0.052689403,-0.038115438,-0.007904383,0.08894684,0.026822828,-0.0274222,0.032152046,0.01696554,0.032239918,-0.060324203
2025-01-30 09:30:39.314,693.02,4.0,0.016826061780036226,-0.008259392,-0.025775287,-0.012751069,0.00086978736,-0.010040555,0.11145751,0.052548237,-0.038357686,-0.006840614,0.087292664,0.027463643,-0.026531225,0.032107167,0.016348392,0.032119833,-0.060759
2025-01-30 09:30:39.314,693.02,96.0,0.019924582420180383,-0.008669854,-0.026151543,-0.014134606,0.00020807952,-0.009967093,0.11218021,0.05280963,-0.038986802,-0.008144605,0.08781576,0.026447535,-0.027006084,0.031546425,0.016839957,0.032009643,-0.05886197
2025-01-30 09:30:39.315,693.0,5.0,0.02133418755282341,-0.008905235,-0.026660925,-0.013343372,0.0005694237,-0.009990182,0.1115719,0.0521466,-0.03855772,-0.007079852,0.08728167,0.027338838,-0.027027188,0.0321586,0.01634606,0.032052096,-0.059627194
2025-01-30 09:30:39.315,693.0,20.0,0.016112283146834536,-0.008919178,-0.02689628,-0.011757932,0.0012515128,-0.0099685285,0.111027844,0.051684503,-0.038228396,-0.0055717975,0.08648832,0.0288059,-0.026706042,0.032852482,0.015741946,0.032327265,-0.061147146
2025-01-30 09:30:39.315,693.0,22.0,0.02568161523709858,-0.008791337,-0.026533403,-0.011625446,0.0011543724,-0.009435947,0.11114427,0.0518993,-0.03854058,-0.0051967488,0.087025836,0.029273862,-0.0267859,0.033046585,0.0162127,0.03269435,-0.061185714
2025-01-30 09:30:39.315,693.01,1.0,0.025372939555356865,-0.008674739,-0.026129013,-0.011614957,0.0009453422,-0.008949494,0.11118111,0.052025776,-0.038820542,-0.0049514715,0.08743182,0.029662855,-0.02678033,0.0330585,0.016637834,0.032990307,-0.06106173
2025-01-30 09:30:39.315,693.01,100.0,0.031086643418448447,-0.008616521,-0.025821172,-0.011819733,0.00064547866,-0.008694001,0.11124612,0.052227937,-0.039091624,-0.0050300686,0.08769159,0.029637378,-0.026756875,0.032829594,0.016969936,0.03307478,-0.060689062
2025-01-30 09:30:39.315,693.0,1.0,0.029518554164465857,-0.008465527,-0.025582781,-0.01221664,0.00019275844,-0.008593261,0.11128511,0.052783385,-0.039265867,-0.0053267097,0.08808725,0.028878048,-0.026784372,0.032451853,0.017333485,0.03306003,-0.060221907
2025-01-30 09:30:39.316,693.0,4.0,0.01674349910801474,-0.00861369,-0.02597774,-0.01390983,-0.00045814484,-0.008888827,0.111771144,0.05275144,-0.039398685,-0.0065377597,0.0887827,0.027544465,-0.0275138,0.031853028,0.01761286,0.032542337,-0.058538474
2025-01-30 09:30:39.316,692.95,9.0,0.03858370203377662,-0.00831466,-0.026247721,-0.012942594,-0.00010217995,-0.009337642,0.11035642,0.052089166,-0.038055256,-0.0051810076,0.088134825,0.027601575,-0.02736753,0.03241356,0.016854633,0.03237751,-0.060089026
2025-01-30 09:30:39.316,693.0,90.0,0.026261886241370744,-0.008977056,-0.027362721,-0.01275026,0.00045735957,-0.0105030155,0.11003128,0.050642088,-0.037495326,-0.004885806,0.08647807,0.028357549,-0.027295489,0.032410488,0.0154953785,0.031488057,-0.060322113
2025-01-30 09:30:39.316,693.0,30.0,0.02793386732189899,-0.009279284,-0.027673706,-0.013383171,0.00038199723,-0.010845036,0.110003605,0.050478097,-0.037287027,-0.0050133,0.08637322,0.028062826,-0.027345745,0.032382783,0.015428608,0.031184535,-0.059992388
2025-01-30 09:30:39.316,693.0,5.0,0.029026124757753517,-0.009598689,-0.027885031,-0.013916313,0.00011192262,-0.010974054,0.109861076,0.050468322,-0.037155762,-0.004991593,0.0862772,0.027698863,-0.027321579,0.032338962,0.01543463,0.030898238,-0.059616223
2025-01-30 09:30:39.316,693.0,150.0,0.025106335494157927,-0.00978884,-0.027935324,-0.01440758,-0.0002684769,-0.01089993,0.10972728,0.05047286,-0.037125573,-0.0049643745,0.086483926,0.027451253,-0.027446797,0.032265972,0.015519535,0.030604118,-0.059232354
2025-01-30 09:30:39.316,693.0,10.0,0.015502203001035556,-0.00974771,-0.027859557,-0.0145329945,-0.00046437234,-0.010811856,0.10946796,0.050495435,-0.0369643,-0.004693083,0.08676495,0.027395165,-0.02768148,0.03232106,0.015502133,0.030432554,-0.059339043
2025-01-30 09:30:39.316,693.0,1.0,0.031276887564769616,-0.010639625,-0.023266234,-0.017240802,-0.0012366619,-0.006301491,0.11003328,0.05123554,-0.040478956,-0.0052962224,0.09295301,0.03241634,-0.028795313,0.033588074,0.02117433,0.031606626,-0.05807265
2025-01-30 09:30:39.321,692.97,2.0,0.03386777853118582,-0.009836094,-0.023798762,-0.017107002,-0.0009423143,-0.006750579,0.11075984,0.051780418,-0.0402007,-0.0059262007,0.09361294,0.031470113,-0.029068865,0.03337767,0.021116056,0.031686913,-0.05806805
2025-01-30 09:30:40.113,693.0,1.0,0.017974213294802283,-0.008864495,-0.024454188,-0.01656938,-0.00023495257,-0.007555485,0.11098759,0.052215718,-0.039491825,-0.006303625,0.09388699,0.03060734,-0.029291734,0.033473387,0.020575823,0.031779747,-0.058863696
