Timestamp,Value,Volume,Volatility,regime_feature_11,regime_feature_10,regime_feature_7,regime_feature_13,regime_feature_6,regime,sub_regime
2025-01-30 09:30:23.694,693.2,50.0,0.0172052867242477,0.02962214,0.09117778,0.04941836,0.032724615,0.1193506,11,2
2025-01-30 09:30:24.503,693.36,1.0,0.0091168159157738,0.029888542,0.09122606,0.049324654,0.033084024,0.11872377,11,2
2025-01-30 09:30:25.901,693.32,15.0,0.0091911371414117,0.030498242,0.091527574,0.04889399,0.033849064,0.11784381,11,2
2025-01-30 09:30:25.901,693.32,15.0,0.0094116671686027,0.03155125,0.09175927,0.048596337,0.03482462,0.11679299,11,2
2025-01-30 09:30:25.901,693.34,15.0,0.0245752776198801,0.031580657,0.09320133,0.049638133,0.035422016,0.11601817,11,2
2025-01-30 09:30:25.901,693.35,15.0,0.0254076412001008,0.03163145,0.09315552,0.049736332,0.035139814,0.11615586,11,2
2025-01-30 09:30:25.901,693.37,15.0,0.0226719553261565,0.031484704,0.09319902,0.050142214,0.034549437,0.11662551,11,2
2025-01-30 09:30:25.901,693.37,25.0,0.0217376086777306,0.030936444,0.09417135,0.050287023,0.033560324,0.118787766,11,2
2025-01-30 09:30:26.085,693.44,25.0,0.0309519454397739,0.036241256,0.09911887,0.049034033,0.035668,0.1210911,11,2
2025-01-30 09:30:26.085,693.43,15.0,0.0252788513927568,0.03430229,0.098173484,0.05042303,0.03420239,0.122345276,11,2
2025-01-30 09:30:26.085,693.42,15.0,0.0242349296896872,0.030731067,0.096812055,0.05296938,0.03296603,0.122265585,11,2
2025-01-30 09:30:26.085,693.36,15.0,0.0323811686984097,0.029651932,0.0991359,0.05619245,0.034970216,0.11994242,11,2
2025-01-30 09:30:26.085,693.36,15.0,0.0230958716425877,0.029575279,0.097561225,0.055368766,0.03492972,0.11887635,11,2
2025-01-30 09:30:26.085,693.41,15.0,0.022429875018834,0.029758599,0.096199095,0.05434825,0.03517392,0.11789573,11,2
2025-01-30 09:30:27.646,693.15,1.0,0.0269362245915488,0.029954085,0.094485,0.0530879,0.035198547,0.116783544,11,2
2025-01-30 09:30:31.585,693.19,2.0,0.0286277801507043,0.029675681,0.09310909,0.05263101,0.0348044,0.11587999,11,2
2025-01-30 09:30:33.342,693.16,2.0,0.0260190532401111,0.0289262,0.09196856,0.052844096,0.034130048,0.11500302,11,2
2025-01-30 09:30:34.469,693.06,40.0,0.0185093357739998,0.027963629,0.09142279,0.053364683,0.03358912,0.114149615,11,2
2025-01-30 09:30:34.469,693.13,100.0,0.0216013270607317,0.027208352,0.08998308,0.052200403,0.033104435,0.11347029,11,2
2025-01-30 09:30:34.469,693.13,15.0,0.0278209717075972,0.027446534,0.088734195,0.051804736,0.033112038,0.11278768,11,2
2025-01-30 09:30:34.469,693.15,15.0,0.0247500892874262,0.02705064,0.08874834,0.051906582,0.03286579,0.11294985,11,2
2025-01-30 09:30:34.469,693.14,15.0,0.0201514876808657,0.026928911,0.08878139,0.05207309,0.032761283,0.11286013,11,2
2025-01-30 09:30:34.469,693.16,15.0,0.0211641371118595,0.027107254,0.08872898,0.052201938,0.032624085,0.11253445,11,2
2025-01-30 09:30:36.310,693.37,12.0,0.0272770328267662,0.027243149,0.08869172,0.05250278,0.032436464,0.11226208,11,2
2025-01-30 09:30:39.314,693.02,100.0,0.0162376671947851,0.026822828,0.08894684,0.052689403,0.032152046,0.11240691,11,2
2025-01-30 09:30:39.314,693.02,4.0,0.0168260617800362,0.027463643,0.087292664,0.052548237,0.032107167,0.11145751,11,2
2025-01-30 09:30:39.314,693.02,96.0,0.0199245824201803,0.026447535,0.08781576,0.05280963,0.031546425,0.11218021,11,2
2025-01-30 09:30:39.315,693.0,5.0,0.0213341875528234,0.027338838,0.08728167,0.0521466,0.0321586,0.1115719,11,2
2025-01-30 09:30:39.315,693.0,20.0,0.0161122831468345,0.0288059,0.08648832,0.051684503,0.032852482,0.111027844,11,2
2025-01-30 09:30:39.315,693.0,22.0,0.0256816152370985,0.029273862,0.087025836,0.0518993,0.033046585,0.11114427,11,2
2025-01-30 09:30:39.315,693.01,1.0,0.0253729395553568,0.029662855,0.08743182,0.052025776,0.0330585,0.11118111,11,2
2025-01-30 09:30:39.315,693.01,100.0,0.0310866434184484,0.029637378,0.08769159,0.052227937,0.032829594,0.11124612,11,2
2025-01-30 09:30:39.315,693.0,1.0,0.0295185541644658,0.028878048,0.08808725,0.052783385,0.032451853,0.11128511,11,2
2025-01-30 09:30:39.316,693.0,4.0,0.0167434991080147,0.027544465,0.0887827,0.05275144,0.031853028,0.111771144,11,2
2025-01-30 09:30:39.316,692.95,9.0,0.0385837020337766,0.027601575,0.088134825,0.052089166,0.03241356,0.11035642,11,2
2025-01-30 09:30:39.316,693.0,90.0,0.0262618862413707,0.028357549,0.08647807,0.050642088,0.032410488,0.11003128,11,2
2025-01-30 09:30:39.316,693.0,30.0,0.0279338673218989,0.028062826,0.08637322,0.050478097,0.032382783,0.110003605,11,2
2025-01-30 09:30:39.316,693.0,5.0,0.0290261247577535,0.027698863,0.0862772,0.050468322,0.032338962,0.109861076,11,2
2025-01-30 09:30:39.316,693.0,150.0,0.0251063354941579,0.027451253,0.086483926,0.05047286,0.032265972,0.10972728,11,2
2025-01-30 09:30:39.316,693.0,10.0,0.0155022030010355,0.027395165,0.08676495,0.050495435,0.03232106,0.10946796,11,2
2025-01-30 09:30:39.316,693.0,1.0,0.0312768875647696,0.03241634,0.09295301,0.05123554,0.033588074,0.11003328,11,2
2025-01-30 09:30:39.321,692.97,2.0,0.0338677785311858,0.031470113,0.09361294,0.051780418,0.03337767,0.11075984,11,2
2025-01-30 09:30:40.113,693.0,1.0,0.0179742132948022,0.03060734,0.09388699,0.052215718,0.033473387,0.11098759,11,2
2025-01-30 09:30:40.870,692.81,100.0,0.0324469864955828,0.031221988,0.092759304,0.050298125,0.03352135,0.111575104,11,2
2025-01-30 09:30:40.871,692.81,1.0,0.0309062168576355,0.030271562,0.0948053,0.052402653,0.033971846,0.11204752,11,2
2025-01-30 09:30:40.872,692.81,199.0,0.0358051204030657,0.029523477,0.096058734,0.052693006,0.033350684,0.1136445,11,2
2025-01-30 09:30:40.872,692.81,1.0,0.0198953021575077,0.030156808,0.09601885,0.05261446,0.033452984,0.11299786,11,2
2025-01-30 09:30:43.431,692.85,15.0,0.0276448378779923,0.031012958,0.095265485,0.05264291,0.033262078,0.11247369,11,4
2025-01-30 09:30:43.431,692.87,5.0,0.012310515294157,0.030004635,0.09674308,0.053299066,0.032384127,0.11456713,11,4
2025-01-30 09:30:43.794,692.98,40.0,0.028443039726334,0.030475346,0.09677628,0.05306137,0.032751285,0.11445383,11,4
2025-01-30 09:30:43.794,692.91,100.0,0.0379962506054755,0.031172452,0.09670653,0.052714035,0.033361662,0.11426966,11,4
2025-01-30 09:30:43.794,692.94,15.0,0.0322813815884568,0.03203744,0.09611405,0.053194895,0.033855546,0.11357974,11,4
2025-01-30 09:30:43.794,692.87,15.0,0.0240042655724587,0.031933382,0.09565676,0.053415366,0.033480488,0.11428549,11,4
2025-01-30 09:30:43.794,692.87,15.0,0.0260426339013416,0.031031337,0.09587822,0.053673267,0.03290245,0.115828924,11,4
2025-01-30 09:30:43.794,692.9,15.0,0.0348654238343592,0.03127392,0.09441963,0.052851524,0.033021603,0.11566454,11,4
2025-01-30 09:30:43.988,692.76,3.0,0.0192702491206697,0.031316087,0.09273775,0.051772323,0.033098865,0.115303785,11,4
2025-01-30 09:30:44.223,692.93,2.0,0.0154857236469183,0.03167639,0.090338126,0.04971821,0.03331796,0.11430045,11,4
2025-01-30 09:30:44.516,692.92,4.0,0.0363189524475022,0.03310829,0.087447636,0.045684405,0.03328434,0.114256315,11,2
2025-01-30 09:30:45.513,692.76,20.0,0.0311383454929231,0.03430219,0.08669846,0.04456828,0.03419102,0.11368376,11,2
2025-01-30 09:30:45.514,692.73,5.0,0.0374805661301498,0.034023877,0.08677218,0.044590283,0.03421484,0.11421711,11,2
2025-01-30 09:30:45.577,692.88,12.0,0.0112590441023197,0.0333248,0.08663904,0.04489599,0.03393947,0.11496347,11,2
2025-01-30 09:30:45.577,692.88,3.0,0.0192638094114786,0.03234812,0.087178275,0.04587742,0.03355036,0.115979634,11,2
2025-01-30 09:30:45.586,692.99,13.0,0.0288143470434739,0.031068511,0.088908434,0.047537163,0.03331216,0.11698853,11,2
2025-01-30 09:30:45.586,693.0,2.0,0.0257463579328518,0.031116426,0.08903763,0.049500283,0.03413595,0.11498131,11,2
2025-01-30 09:30:48.456,692.98,2.0,0.0221754516485068,0.030402694,0.08851313,0.04935021,0.03348478,0.11512002,11,2
2025-01-30 09:30:51.462,692.9,1.0,0.0339545340873957,0.031165373,0.08662611,0.048552312,0.033564523,0.114265315,11,2
2025-01-30 09:30:52.971,692.9,8.0,0.0260101299988802,0.030461263,0.08758133,0.049763326,0.033228282,0.114690095,11,2
2025-01-30 09:30:54.464,692.9,1.0,0.0239784041300802,0.029294867,0.0885415,0.050619468,0.032684032,0.115819074,11,2
2025-01-30 09:30:55.616,692.9,3.0,0.0321284259850983,0.02965401,0.08793474,0.050384186,0.032890767,0.11513219,11,2
2025-01-30 09:30:55.617,692.97,1.0,0.0160890271742444,0.030395126,0.08689371,0.049754597,0.033042792,0.11422739,11,2
2025-01-30 09:30:55.617,692.9,7.0,0.0207092873529231,0.031195842,0.085462764,0.049481835,0.032987963,0.113179676,11,2
2025-01-30 09:30:55.688,693.0,2.0,0.0325779648926055,0.030593207,0.08614445,0.049750954,0.032260012,0.11360292,11,2
2025-01-30 09:30:55.689,692.97,99.0,0.0196603042779799,0.029718162,0.08457259,0.049479604,0.029055014,0.11192379,11,2
2025-01-30 09:30:55.689,693.0,98.0,0.0229742524508335,0.02985325,0.082617186,0.047846995,0.029449156,0.109991625,11,2
2025-01-30 09:30:55.689,693.0,1.0,0.026184299199446,0.03197196,0.08530331,0.046571583,0.030958617,0.11092162,11,2
2025-01-30 09:30:55.717,692.88,99.0,0.0308610839111238,0.034452476,0.0877675,0.04518427,0.03270308,0.1116037,11,1
2025-01-30 09:30:55.717,692.88,1.0,0.0308697053929251,0.036577757,0.0898214,0.04411893,0.03405427,0.111842535,11,1
2025-01-30 09:30:55.902,692.75,20.0,0.0110464099357065,0.037973758,0.09146441,0.04349247,0.034771822,0.11186526,11,1
2025-01-30 09:30:55.902,692.98,29.0,0.0176805739049927,0.0387596,0.09333706,0.043447353,0.03517192,0.1123537,11,1
2025-01-30 09:30:55.902,692.81,2.0,0.019131501192417,0.03859562,0.09640145,0.043978777,0.03552904,0.114560574,11,1
2025-01-30 09:30:55.902,692.76,1.0,0.014993261511589,0.03998207,0.09650936,0.043083586,0.037030023,0.11268891,11,1
2025-01-30 09:30:55.903,692.75,15.0,0.0344465284156894,0.04166006,0.09650096,0.04236351,0.038483642,0.1107758,11,1
2025-01-30 09:30:56.985,692.9,15.0,0.019402107564408,0.04128933,0.09882481,0.043516964,0.03858765,0.1127445,11,1
2025-01-30 09:30:56.985,692.92,15.0,0.0360545440196723,0.039740223,0.10224282,0.046155576,0.03815467,0.116219066,12,1
2025-01-30 09:30:56.985,692.92,15.0,0.0437683492753454,0.03668248,0.109421164,0.051008213,0.038064122,0.12208413,14,1
2025-01-30 09:30:56.985,692.93,25.0,0.0296619988078099,0.03741401,0.1101848,0.050742332,0.038794547,0.12263965,14,1
2025-01-30 09:30:56.985,692.91,15.0,0.032821274029244,0.03800273,0.11068842,0.050538097,0.039504252,0.12331451,14,1
2025-01-30 09:30:56.985,692.89,15.0,0.0193458548900183,0.03810706,0.110477,0.050395474,0.039890226,0.12348423,14,1
2025-01-30 09:30:56.985,692.91,15.0,0.0309385556458793,0.037806243,0.109967306,0.050279994,0.039901976,0.12314712,14,1
2025-01-30 09:30:56.985,692.93,15.0,0.0352870721988057,0.037423383,0.10926365,0.050208937,0.039794017,0.122333296,14,1
2025-01-30 09:30:56.985,692.92,15.0,0.0202819615435083,0.037393678,0.10850984,0.050481938,0.039852396,0.12142126,14,1
2025-01-30 09:30:56.985,692.9,15.0,0.0361937651291717,0.036675684,0.10961404,0.050962668,0.039744012,0.12263246,14,1
2025-01-30 09:30:56.985,692.89,15.0,0.0170373199245997,0.037232205,0.109356396,0.05200274,0.040432975,0.12072506,14,1
2025-01-30 09:30:56.985,692.95,25.0,0.0227641218409255,0.03638059,0.10814101,0.05268494,0.039647248,0.12117325,14,1
2025-01-30 09:30:57.176,692.95,21.0,0.0174453184464258,0.03519249,0.10687804,0.053666115,0.03865475,0.12163084,14,1
2025-01-30 09:30:57.176,693.0,79.0,0.0325232312915187,0.033726722,0.10562479,0.05466771,0.03761067,0.12226111,14,1
2025-01-30 09:30:57.176,692.99,100.0,0.043804958903096,0.031911664,0.10502792,0.05514754,0.0365964,0.12411587,14,1
2025-01-30 09:30:57.176,693.0,99.0,0.0215699234652263,0.031286266,0.10400393,0.055393238,0.03648675,0.123798855,14,1
2025-01-30 09:30:57.177,693.0,21.0,0.0155915820500769,0.030796235,0.102955095,0.055728424,0.03652677,0.12272504,14,0
2025-01-30 09:30:57.177,693.0,21.0,0.0158320664882103,0.030324815,0.100705646,0.055945173,0.03618086,0.12143431,14,0
2025-01-30 09:30:57.410,693.0,79.0,0.0391224883181408,0.029620036,0.099962376,0.05576119,0.035917517,0.12070939,14,0
2025-01-30 09:30:57.410,693.0,21.0,0.0253305141297952,0.029574465,0.09716323,0.055618536,0.03568724,0.11876705,14,0
2025-01-30 09:30:57.539,693.0,79.0,0.0280473700628595,0.02924634,0.09521255,0.054794572,0.035321735,0.117230356,14,0
2025-01-30 09:30:57.539,693.0,100.0,0.0176016973748718,0.02901732,0.09262215,0.052554093,0.03462281,0.115857124,14,0
2025-01-30 09:30:57.539,693.0,200.0,0.0224778515722911,0.035994474,0.1050949,0.050892487,0.03808972,0.11987135,14,0
2025-01-30 09:30:57.540,693.0,50.0,0.0169602115271581,0.034001533,0.10483581,0.05158085,0.036949262,0.12095465,14,0
2025-01-30 09:30:57.540,693.0,5.0,0.0125422913332231,0.03438965,0.10839611,0.053605676,0.039063074,0.11960226,14,4
2025-01-30 09:30:57.540,693.0,15.0,0.012184428403231,0.035109147,0.10916549,0.053522598,0.039406575,0.120308325,14,4
2025-01-30 09:30:57.540,693.0,15.0,0.0220795205656378,0.03541735,0.11039625,0.054010905,0.03941282,0.121492125,14,4
2025-01-30 09:30:57.540,693.0,15.0,0.0292266027000806,0.034694847,0.11132069,0.054853015,0.03880768,0.12270921,14,4
2025-01-30 09:30:57.540,693.0,2.0,0.0244802422729911,0.034732644,0.11032615,0.055403076,0.038325053,0.12192563,14,4
2025-01-30 09:30:57.540,693.01,20.0,0.03097781713945,0.034842335,0.10917472,0.055761747,0.03812551,0.12109444,14,4
2025-01-30 09:30:57.540,693.0,15.0,0.0258444665282321,0.035163496,0.108527854,0.055816315,0.038421046,0.12076624,14,4
2025-01-30 09:30:57.540,693.0,15.0,0.037065095291781,0.035660245,0.10764573,0.05597908,0.03866425,0.12089921,14,4
2025-01-30 09:30:57.540,693.0,15.0,0.0333650186124054,0.03566677,0.108077854,0.056504562,0.038660545,0.121309154,14,4
2025-01-30 09:30:57.540,693.0,15.0,0.0267944347346568,0.035762396,0.10849762,0.057310186,0.03870735,0.12083685,14,4
2025-01-30 09:30:57.540,693.0,13.0,0.0226248568504211,0.035646245,0.10755145,0.05711503,0.038256075,0.121362284,14,4
2025-01-30 09:30:57.540,693.0,2.0,0.0433664686790384,0.036020625,0.10777752,0.0572418,0.038523324,0.12084277,14,4
2025-01-30 09:30:57.540,693.0,100.0,0.0248973946289334,0.03596883,0.107272975,0.05633271,0.038617063,0.12030344,14,4
2025-01-30 09:30:58.468,693.5,74.0,0.0141611470040084,0.03617007,0.104373895,0.05535652,0.038405653,0.118540384,14,4
2025-01-30 09:30:58.468,693.5,100.0,0.0451424932144998,0.035400964,0.103228904,0.054498654,0.037905976,0.118158236,14,4
2025-01-30 09:30:58.468,693.5,15.0,0.0267607039436065,0.03548624,0.10139582,0.054207478,0.037747964,0.11705426,14,4
2025-01-30 09:30:58.468,693.5,15.0,0.0181670822481306,0.034126673,0.10119373,0.054467395,0.037132137,0.117470205,14,4
2025-01-30 09:30:58.468,693.5,15.0,0.030933657252981,0.033960924,0.099861585,0.054158855,0.037204724,0.11660697,14,4
2025-01-30 09:30:58.468,693.5,15.0,0.0472317555683696,0.03400021,0.09833131,0.054224998,0.03724353,0.11570124,14,4
2025-01-30 09:30:58.468,693.5,75.0,0.0340754810540343,0.033361506,0.0976994,0.054328345,0.03678305,0.11528897,14,4
2025-01-30 09:30:58.468,693.5,25.0,0.0376199248006101,0.033175465,0.09791531,0.054369282,0.036746096,0.11468851,14,2
2025-01-30 09:30:58.468,693.5,15.0,0.0240888894798497,0.033804454,0.09710683,0.052471317,0.03701613,0.11404568,14,2
2025-01-30 09:30:58.468,693.5,69.0,0.041877119185823,0.035516314,0.09568531,0.05127658,0.037526086,0.11364112,14,2
2025-01-30 09:30:58.468,693.46,50.0,0.031406920031297,0.03594416,0.095835075,0.05125231,0.03724664,0.11418616,14,2
2025-01-30 09:30:58.468,693.5,15.0,0.0317562616320197,0.035676174,0.09600003,0.051698722,0.036318287,0.11475151,14,2
2025-01-30 09:30:58.468,693.5,15.0,0.0343538586374003,0.034559064,0.09709582,0.052491482,0.035105776,0.115894616,14,2
2025-01-30 09:30:58.468,693.5,15.0,0.0397277054003914,0.034924082,0.096512556,0.052068826,0.034889705,0.11548049,14,2
2025-01-30 09:30:58.468,693.5,15.0,0.0257882099221158,0.035434395,0.0958582,0.051461335,0.03496789,0.11509264,14,2
2025-01-30 09:30:58.468,693.5,15.0,0.0153309777175703,0.035897817,0.09450104,0.05060193,0.03501081,0.11442593,14,2
2025-01-30 09:30:58.468,693.5,100.0,0.0411460494022679,0.036216475,0.09242043,0.050184935,0.034647778,0.11375004,14,2
2025-01-30 09:30:58.468,693.5,100.0,0.0358511267473716,0.038830504,0.10157053,0.049980167,0.03575567,0.120083,14,3
2025-01-30 09:30:58.469,693.5,23.0,0.0430661344993949,0.03763335,0.09973626,0.04905936,0.035247043,0.11931446,14,3
2025-01-30 09:30:58.469,693.5,77.0,0.0360619470330611,0.03798831,0.098420836,0.04836714,0.03597201,0.11706835,14,3
2025-01-30 09:30:58.469,693.5,100.0,0.0229691620065852,0.038672842,0.09641641,0.04733128,0.03624747,0.11593518,14,3
2025-01-30 09:30:58.469,693.5,25.0,0.029107184607548,0.038054753,0.09604218,0.047679648,0.035771523,0.11646496,14,3
2025-01-30 09:31:03.228,693.61,3.0,0.0415016641517552,0.037006207,0.095766634,0.04842469,0.03496206,0.11756178,14,3
2025-01-30 09:31:03.538,693.49,4.0,0.032101766760319,0.034870792,0.09715578,0.05007451,0.034196086,0.11968508,14,3
2025-01-30 09:31:04.953,693.9,100.0,0.0501151647172605,0.034999564,0.09540184,0.048203718,0.03404241,0.1205307,14,3
2025-01-30 09:31:04.955,693.9,25.0,0.0344566747717595,0.035508644,0.095743045,0.047671024,0.034895726,0.11984366,14,3
2025-01-30 09:31:04.955,693.9,25.0,0.041018207653585,0.036800016,0.094622746,0.046261158,0.035270173,0.11879073,14,3
2025-01-30 09:31:04.956,693.9,25.0,0.0390353030982845,0.035884526,0.09615834,0.046873156,0.034557033,0.12084682,14,3
2025-01-30 09:31:05.079,693.9,25.0,0.0330892489200716,0.036082275,0.09586916,0.046764735,0.034541592,0.12055536,14,3
2025-01-30 09:31:05.088,693.9,25.0,0.0317915049064986,0.036273967,0.0956003,0.046885327,0.034456376,0.12017373,14,3
2025-01-30 09:31:05.088,693.9,25.0,0.0312433116204454,0.036559917,0.09557969,0.04738482,0.034502346,0.1194034,14,3
2025-01-30 09:31:05.088,693.9,25.0,0.0467995031191065,0.036732037,0.09516922,0.047618255,0.034456957,0.119028226,14,3
2025-01-30 09:31:07.167,693.9,25.0,0.0374164199947403,0.036746286,0.09470811,0.048043944,0.03440573,0.11830374,14,3
2025-01-30 09:31:08.793,694.22,5.0,0.0398121070792482,0.036736313,0.0939081,0.04814431,0.034210034,0.117642835,14,3
2025-01-30 09:31:08.793,694.21,6.0,0.0411055786968964,0.036797706,0.09328129,0.048181858,0.03420774,0.117063016,14,3
